method,local_estimate
local_neighbor,0.6413682616737146
local_neighbor,0.18473368707220622
local_neighbor,-0.38438478898745637
local_neighbor,0.21380953185187135
local_neighbor,0.4536878261890881
local_neighbor,0.4863182895790656
local_neighbor,0.48584699426795996
local_neighbor,0.6704260127221104
local_neighbor,0.32433523772804873
local_neighbor,0.7982641489950453
local_neighbor,0.5871099923614748
local_neighbor,0.6901326289504198
local_neighbor,0.6223714874121585
local_neighbor,0.5218921427086668
local_neighbor,1.077451120706422
local_neighbor,0.5929425609328178
local_neighbor,0.9142159410512939
local_neighbor,0.5646733376518548
local_neighbor,0.48117346508431724
local_neighbor,0.2430328113602358
local_neighbor,0.34154572215669343
