FTLAB RADON DATA FILE
MODEL NAME:	Radon Eye Plus
S/N:	PE22111010064
Unit:	Bq/m3
Time step:	1hour
Data No :	2780
144)	2024-02-24 21:49:48	 43	16.0°C	51%
145)	2024-02-24 22:49:48	 43	16.0°C	50%
146)	2024-02-24 23:49:48	 37	16.0°C	50%
147)	2024-02-25 00:49:48	 25	16.0°C	49%
148)	2024-02-25 01:49:48	 25	16.0°C	49%
149)	2024-02-25 02:49:48	 37	16.0°C	49%
150)	2024-02-25 03:49:48	 43	16.0°C	48%
151)	2024-02-25 04:49:48	 23	16.0°C	48%
152)	2024-02-25 08:23:32	 78	16.0°C	53%
153)	2024-02-25 09:23:32	 80	16.0°C	51%
154)	2024-02-25 10:23:32	 56	16.0°C	49%
155)	2024-02-25 11:23:32	 66	16.0°C	49%
156)	2024-02-25 12:23:32	 50	16.5°C	47%
157)	2024-02-25 13:23:32	 37	16.0°C	47%
158)	2024-02-25 14:23:32	 39	16.0°C	47%
159)	2024-02-25 15:23:32	 29	16.0°C	48%
160)	2024-02-25 16:23:32	 43	16.0°C	49%
161)	2024-02-25 17:23:32	 41	16.0°C	49%
162)	2024-02-25 18:23:32	 35	16.0°C	49%
163)	2024-02-25 19:23:32	 37	16.0°C	49%
164)	2024-02-25 20:23:32	 50	16.0°C	50%
165)	2024-02-25 21:23:32	 52	16.0°C	52%
166)	2024-02-25 22:23:32	 68	16.0°C	53%
167)	2024-02-25 23:23:32	 62	16.0°C	54%
168)	2024-02-26 00:23:32	 56	16.0°C	55%
169)	2024-02-26 01:23:32	 66	16.0°C	55%
170)	2024-02-26 02:23:32	 60	16.0°C	55%
171)	2024-02-26 03:23:32	 62	16.0°C	54%
172)	2024-02-26 04:23:32	 41	16.0°C	54%
173)	2024-02-26 05:23:32	 68	16.0°C	53%
174)	2024-02-26 06:23:32	 50	16.0°C	53%
175)	2024-02-26 07:56:38	 39	16.0°C	52%
176)	2024-02-26 08:56:38	 54	16.0°C	52%
177)	2024-02-26 09:56:38	 39	16.5°C	50%
178)	2024-02-26 10:56:38	 41	16.5°C	50%
179)	2024-02-26 11:56:38	 41	18.5°C	49%
180)	2024-02-26 12:56:38	 52	20.5°C	49%
181)	2024-02-26 13:56:38	 62	20.5°C	48%
182)	2024-02-26 14:56:38	 41	22.0°C	47%
183)	2024-02-26 15:56:38	 37	20.0°C	46%
184)	2024-02-26 16:56:38	 56	19.0°C	47%
185)	2024-02-26 17:56:38	 41	18.0°C	47%
186)	2024-02-26 18:56:38	 31	18.0°C	46%
187)	2024-02-26 19:56:38	 25	17.5°C	46%
188)	2024-02-26 20:56:38	 39	17.5°C	45%
189)	2024-02-26 21:56:38	 31	17.0°C	45%
190)	2024-02-26 22:56:38	 33	17.0°C	45%
191)	2024-02-26 23:56:38	 25	17.0°C	45%
192)	2024-02-27 00:56:38	 44	16.5°C	45%
193)	2024-02-27 01:56:38	 35	16.5°C	45%
194)	2024-02-27 02:56:38	 44	16.5°C	45%
195)	2024-02-27 03:56:38	 41	16.5°C	45%
196)	2024-02-27 04:56:38	 39	16.5°C	45%
197)	2024-02-27 05:56:38	 37	16.5°C	46%
198)	2024-02-27 06:56:38	 41	16.5°C	46%
199)	2024-02-27 07:56:38	 35	16.5°C	46%
200)	2024-02-27 08:56:38	 41	16.5°C	47%
201)	2024-02-27 09:56:38	 33	22.0°C	44%
202)	2024-02-27 10:56:38	 35	21.5°C	44%
203)	2024-02-27 11:56:38	 62	21.0°C	44%
204)	2024-02-27 12:56:38	 39	21.0°C	44%
205)	2024-02-27 13:56:38	 52	22.0°C	44%
